,state,county,1st,2nd,3rd,votes1,votes2,votes3,pct1,pct2,pct3,party1,party2,party3
205,Connecticut,Hartford,Obama,McCain,Others,268721,138984,4593,65.18,33.71,1.11,D,R,O
206,Connecticut,Litchfield,Obama,McCain,Others,51041,46173,1643,51.63,46.71,1.66,D,R,O
207,Connecticut,Middlesex,Obama,McCain,Others,52983,32918,1276,60.78,37.76,1.46,D,R,O
208,Connecticut,New Haven,Obama,McCain,Others,233589,144650,4072,61.1,37.84,1.06,D,R,O
209,Connecticut,New London,Obama,McCain,Others,74776,48491,1529,59.92,38.86,1.23,D,R,O
210,Connecticut,Tolland,Obama,McCain,Others,45053,29266,1148,59.7,38.78,1.52,D,R,O
211,Connecticut,Windham,Obama,McCain,Others,28673,21210,896,56.47,41.77,1.76,D,R,O
212,Delaware,New Castle,Obama,McCain,Others,178768,74608,3041,69.7,29.1,1.2,D,R,O
213,Delaware,Kent,Obama,McCain,Others,36392,29827,706,54.4,44.6,1.1,D,R,O
214,Delaware,Sussex,McCain,Obama,Others,47939,40299,832,53.8,45.2,0.9,R,D,O
215,Florida,Alachua,Obama,McCain,Others,75565,48513,1889,60.0,38.5,1.5,D,R,O
216,Florida,Baker,McCain,Obama,Others,8672,2327,88,78.2,21.0,0.8,R,D,O
217,Florida,Bay,McCain,Obama,Others,56683,23653,1030,69.7,29.1,1.3,R,D,O
218,Florida,Bradford,McCain,Obama,Others,8136,3430,137,69.5,29.3,1.2,R,D,O
219,Florida,Brevard,McCain,Obama,Others,157589,127260,3718,54.5,44.2,1.3,R,D,O
220,Florida,Broward,Obama,McCain,Others,492640,237729,4722,67.0,32.3,0.6,D,R,O
221,Florida,Calhoun,McCain,Obama,Others,4345,1821,98,69.4,29.1,1.6,R,D,O
222,Florida,Charlotte,McCain,Obama,Others,45205,39031,1263,52.9,45.7,1.5,R,D,O
223,Florida,Citrus,McCain,Obama,Others,43706,31460,1343,57.1,41.1,1.8,R,D,O
224,Florida,Clay,McCain,Obama,Others,67203,26697,823,70.9,28.2,0.9,R,D,O
225,Florida,Collier,McCain,Obama,Others,86379,54450,1159,60.8,38.3,0.8,R,D,O
226,Florida,Columbia,McCain,Obama,Others,18670,9171,374,66.2,32.5,1.3,R,D,O
227,Florida,DeSoto,McCain,Obama,Others,5632,4383,149,55.4,43.1,1.5,R,D,O
228,Florida,Dixie,McCain,Obama,Others,5194,1925,174,71.2,26.4,2.4,R,D,O
229,Florida,Duval,McCain,Obama,Others,210537,202618,3538,50.5,48.6,0.8,R,D,O
230,Florida,Escambia,McCain,Obama,Others,91411,61572,1891,59.0,39.8,1.2,R,D,O
231,Florida,Flagler,Obama,McCain,Others,24726,23951,540,50.2,48.7,1.1,D,R,O
232,Florida,Franklin,McCain,Obama,Others,3818,2134,97,63.1,35.3,1.6,R,D,O
233,Florida,Gadsden,Obama,McCain,Others,15582,6811,145,69.1,30.2,0.6,D,R,O
234,Florida,Gilchrist,McCain,Obama,Others,5656,1996,167,72.3,25.5,2.1,R,D,O
235,Florida,Glades,McCain,Obama,Others,1938,1381,39,57.7,41.1,1.2,R,D,O
236,Florida,Gulf,McCain,Obama,Others,4980,2149,89,69.0,29.8,1.2,R,D,O
237,Florida,Hamilton,McCain,Obama,Others,3179,2364,44,56.9,42.3,0.8,R,D,O
238,Florida,Hardee,McCain,Obama,Others,4763,2568,111,64.0,34.5,1.5,R,D,O
239,Florida,Hendry,McCain,Obama,Others,5780,4998,139,52.9,45.8,1.3,R,D,O
240,Florida,Hernando,McCain,Obama,Others,45021,41886,1179,51.1,47.6,1.3,R,D,O
241,Florida,Highlands,McCain,Obama,Others,26221,18135,566,58.4,40.4,1.3,R,D,O
242,Florida,Hillsborough,Obama,McCain,Others,272963,236355,5177,53.1,45.9,1.0,D,R,O
243,Florida,Holmes,McCain,Obama,Others,7033,1446,137,81.6,16.8,1.6,R,D,O
244,Florida,Indian River,McCain,Obama,Others,40176,29710,916,56.7,42.0,1.3,R,D,O
245,Florida,Jackson,McCain,Obama,Others,13717,7671,225,63.5,35.5,1.0,R,D,O
