AAPL,20100930,2,82607,1.7943
AAPL,20100930,2,112568,1.6871
AAPL,20100930,2,76101,1.9957
AAPL,20100930,2,134872,1.7871
AAPL,20100930,2,130466,2.0457
AAPL,20100930,2,119725,2.02
AAPL,20100930,2,104889,2.0986
AAPL,20100930,2,81452,2.0957
AAPL,20110930,2,112568,2.6557
AAPL,20110930,2,89549,2.6486
AAPL,20110930,2,76099,2.7686
AAPL,20110930,2,70850,3.25
AAPL,20110930,2,70721,3.2286
AAPL,20110930,2,40319,3.3571
AAPL,20110930,2,76979,3.5871
AAPL,20110930,2,92348,3.4129
AAPL,20110930,2,118153,3.4714
AAPL,20110930,2,76979,3.6071
AAPL,20110930,2,76979,3.9271
AAPL,20110930,2,58499,4.1429
AAPL,20120930,2,58499,4.8857
AAPL,20120930,2,70721,4.9829
AAPL,20120930,2,70721,6.3229
AAPL,20120930,2,40319,6.4286
AAPL,20120930,2,134165,6.4357
AAPL,20120930,2,107682,6.6071
AAPL,20120930,2,41154,6.8914
AAPL,20120930,2,76099,6.4614
AAPL,20120930,2,76099,6.2286
AAPL,20130930,2,70721,7.2643
AAPL,20130930,2,134165,6.5414
AAPL,20130930,2,72029,5.5514
AAPL,20130930,2,70706,5.8914
AAPL,20130930,2,76099,5.8471
AAPL,20130930,2,156073,5.7529
AAPL,20130930,2,72029,5.5243
AAPL,20130930,2,76099,6.0186
AAPL,20140930,2,71466,6.1786
AAPL,20140930,2,76099,6.1586
AAPL,20140930,2,76979,6.7831
AAPL,20140930,2,76979,6.3894
AAPL,20140930,2,40319,5.8571
AAPL,20140930,2,156073,6.1071
AAPL,20140930,2,134165,6.2471
AAPL,20140930,2,76099,5.7357
AAPL,20140930,2,76979,6.6573
AAPL,20140930,2,164716,6.3071
AAPL,20140930,2,1047,6.2857
AAPL,20140930,2,41154,6.2857
AAPL,20140930,2,76979,6.3871
AAPL,20140930,2,76099,6.5171
AAPL,20140930,2,156073,6.35
AAPL,20140930,2,108873,6.33
AAPL,20140930,2,76979,6.357
AAPL,20140930,2,40319,6.15
AAPL,20140930,2,105094,6.31
AAPL,20140930,2,76099,6.55
AAPL,20150930,2,77028,7.64
AAPL,20150930,2,108873,7.46
AAPL,20150930,2,150809,7.25
AAPL,20150930,2,77028,8.55
AAPL,20150930,2,155522,8.82
AAPL,20150930,2,156073,8.56
AAPL,20150930,2,76099,9.16
AAPL,20150930,2,41154,8.82
AAPL,20150930,2,58377,9.09
AAPL,20150930,2,105094,9.15
AAPL,20150930,2,105094,9.04
AAPL,20160930,2,146643,9.82
AAPL,20160930,2,58499,10.25
AAPL,20160930,2,43767,9.64
AAPL,20160930,2,41154,8.8
AAPL,20160930,2,107682,9.28
AAPL,20160930,2,110683,9.45
AAPL,20160930,2,156073,8.54
AAPL,20160930,2,161308,8.72
AAPL,20160930,2,182826,8.09
