,TICKER,quarternum,analyst,forecast_value,year,earn_value,std,Analyst_Counts,Max,Min,the max_forecast-min_forecast,delta_return,Y,Y_up,Y_down,quantile_0,quantile_10,quantile_20,quantile_30,quantile_40,quantile_50,quantile_60,quantile_70,quantile_80,quantile_90
GE02015,GE,0,53685,0.3,2015,0.56,0.2939843695229553,7,0.3,-0.56,0.8600000000000001,0.0016000000000000458,0,0,0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.14285714285714285
GE02015,GE,0,115019,0.19,2015,0.56,0.2939843695229553,7,0.3,-0.56,0.8600000000000001,0.0016000000000000458,0,0,0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.14285714285714285
GE02015,GE,0,107332,0.19,2015,0.56,0.2939843695229553,7,0.3,-0.56,0.8600000000000001,0.0016000000000000458,0,0,0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.14285714285714285
GE02015,GE,0,129076,0.21,2015,0.56,0.2939843695229553,7,0.3,-0.56,0.8600000000000001,0.0016000000000000458,0,0,0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.14285714285714285
GE02015,GE,0,112787,0.19,2015,0.56,0.2939843695229553,7,0.3,-0.56,0.8600000000000001,0.0016000000000000458,0,0,0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.14285714285714285
GE02015,GE,0,136937,0.181,2015,0.56,0.2939843695229553,7,0.3,-0.56,0.8600000000000001,0.0016000000000000458,0,0,0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.14285714285714285
GE02015,GE,0,53685,-0.56,2015,0.56,0.2939843695229553,7,0.3,-0.56,0.8600000000000001,0.0016000000000000458,0,0,0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.14285714285714285
GE12011,GE,1,10259,0.33,2011,0.33,0.02828427124746191,2,0.37,0.33,0.03999999999999998,-0.0024999999999999467,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
GE12011,GE,1,10057,0.37,2011,0.33,0.02828427124746191,2,0.37,0.33,0.03999999999999998,-0.0024999999999999467,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
GE12015,GE,1,129088,0.33,2015,0.31,0.025071326821120354,7,0.4,0.33,0.07,0.0021999999999999797,0,0,0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
GE12015,GE,1,129076,0.34,2015,0.31,0.025071326821120354,7,0.4,0.33,0.07,0.0021999999999999797,0,0,0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
GE12015,GE,1,112787,0.33,2015,0.31,0.025071326821120354,7,0.4,0.33,0.07,0.0021999999999999797,0,0,0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
GE12015,GE,1,107332,0.34,2015,0.31,0.025071326821120354,7,0.4,0.33,0.07,0.0021999999999999797,0,0,0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
GE12015,GE,1,56596,0.34,2015,0.31,0.025071326821120354,7,0.4,0.33,0.07,0.0021999999999999797,0,0,0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
GE12015,GE,1,10057,0.33,2015,0.31,0.025071326821120354,7,0.4,0.33,0.07,0.0021999999999999797,0,0,0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
GE12015,GE,1,53685,0.4,2015,0.31,0.025071326821120354,7,0.4,0.33,0.07,0.0021999999999999797,0,0,0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
GE22007,GE,2,40459,0.56,2007,0.53,0.007071067811865481,2,0.56,0.55,0.010000000000000009,-0.018000000000000016,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
GE22007,GE,2,50999,0.55,2007,0.53,0.007071067811865481,2,0.56,0.55,0.010000000000000009,-0.018000000000000016,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
GE22008,GE,2,7571,0.54,2008,0.54,0.011547005383792535,3,0.54,0.52,0.020000000000000018,0.038000000000000034,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
GE22008,GE,2,6758,0.52,2008,0.54,0.011547005383792535,3,0.54,0.52,0.020000000000000018,0.038000000000000034,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
GE22008,GE,2,50999,0.52,2008,0.54,0.011547005383792535,3,0.54,0.52,0.020000000000000018,0.038000000000000034,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
GE22011,GE,2,129076,0.3,2011,0.34,,1,0.3,0.3,0.0,-0.13290000000000002,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GE22014,GE,2,10057,0.39,2014,0.39,,1,0.39,0.39,0.0,-0.04200000000000004,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GE31999,GE,3,32977,0.3,1999,0.2667,,1,0.3,0.3,0.0,0.011300000000000088,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GE32005,GE,3,33174,0.56,2005,0.44,0.009999999999999926,3,0.58,0.56,0.019999999999999907,-0.008399999999999963,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
GE32005,GE,3,7571,0.58,2005,0.44,0.009999999999999926,3,0.58,0.56,0.019999999999999907,-0.008399999999999963,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
GE32005,GE,3,74756,0.57,2005,0.44,0.009999999999999926,3,0.58,0.56,0.019999999999999907,-0.008399999999999963,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
GE32008,GE,3,115019,0.44,2008,0.45,0.031819805153394644,8,0.52,0.44,0.08000000000000002,-0.17069999999999996,1,0,0,0.125,0.25,0.125,0.0,0.0,0.0,0.0,0.25,0.125,0.125
GE32008,GE,3,9815,0.52,2008,0.45,0.031819805153394644,8,0.52,0.44,0.08000000000000002,-0.17069999999999996,1,0,0,0.125,0.25,0.125,0.0,0.0,0.0,0.0,0.25,0.125,0.125
GE32008,GE,3,32632,0.5,2008,0.45,0.031819805153394644,8,0.52,0.44,0.08000000000000002,-0.17069999999999996,1,0,0,0.125,0.25,0.125,0.0,0.0,0.0,0.0,0.25,0.125,0.125
GE32008,GE,3,18334,0.45,2008,0.45,0.031819805153394644,8,0.52,0.44,0.08000000000000002,-0.17069999999999996,1,0,0,0.125,0.25,0.125,0.0,0.0,0.0,0.0,0.25,0.125,0.125
GE32008,GE,3,84139,0.51,2008,0.45,0.031819805153394644,8,0.52,0.44,0.08000000000000002,-0.17069999999999996,1,0,0,0.125,0.25,0.125,0.0,0.0,0.0,0.0,0.25,0.125,0.125
GE32008,GE,3,10259,0.45,2008,0.45,0.031819805153394644,8,0.52,0.44,0.08000000000000002,-0.17069999999999996,1,0,0,0.125,0.25,0.125,0.0,0.0,0.0,0.0,0.25,0.125,0.125
GE32008,GE,3,53685,0.5,2008,0.45,0.031819805153394644,8,0.52,0.44,0.08000000000000002,-0.17069999999999996,1,0,0,0.125,0.25,0.125,0.0,0.0,0.0,0.0,0.25,0.125,0.125
GE32008,GE,3,114138,0.46,2008,0.45,0.031819805153394644,8,0.52,0.44,0.08000000000000002,-0.17069999999999996,1,0,0,0.125,0.25,0.125,0.0,0.0,0.0,0.0,0.25,0.125,0.125
GE32009,GE,3,105704,0.29,2009,0.22,,1,0.29,0.29,0.0,-0.11319999999999997,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GE32015,GE,3,53685,0.49,2015,0.29,,1,0.49,0.49,0.0,-0.0020999999999999908,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GENZ02004,GENZ,0,51164,0.39,2004,0.38,0.00874474632195207,17,0.39,0.36,0.030000000000000027,-0.05479999999999996,0,0,0,0.058823529411764705,0.0,0.0,0.5294117647058824,0.0,0.0,0.23529411764705882,0.0,0.0,0.17647058823529413
GENZ02004,GENZ,0,79991,0.39,2004,0.38,0.00874474632195207,17,0.39,0.36,0.030000000000000027,-0.05479999999999996,0,0,0,0.058823529411764705,0.0,0.0,0.5294117647058824,0.0,0.0,0.23529411764705882,0.0,0.0,0.17647058823529413
GENZ02004,GENZ,0,83123,0.38,2004,0.38,0.00874474632195207,17,0.39,0.36,0.030000000000000027,-0.05479999999999996,0,0,0,0.058823529411764705,0.0,0.0,0.5294117647058824,0.0,0.0,0.23529411764705882,0.0,0.0,0.17647058823529413
GENZ02004,GENZ,0,48365,0.37,2004,0.38,0.00874474632195207,17,0.39,0.36,0.030000000000000027,-0.05479999999999996,0,0,0,0.058823529411764705,0.0,0.0,0.5294117647058824,0.0,0.0,0.23529411764705882,0.0,0.0,0.17647058823529413
GENZ02004,GENZ,0,32444,0.37,2004,0.38,0.00874474632195207,17,0.39,0.36,0.030000000000000027,-0.05479999999999996,0,0,0,0.058823529411764705,0.0,0.0,0.5294117647058824,0.0,0.0,0.23529411764705882,0.0,0.0,0.17647058823529413
GENZ02004,GENZ,0,81862,0.37,2004,0.38,0.00874474632195207,17,0.39,0.36,0.030000000000000027,-0.05479999999999996,0,0,0,0.058823529411764705,0.0,0.0,0.5294117647058824,0.0,0.0,0.23529411764705882,0.0,0.0,0.17647058823529413
GENZ02004,GENZ,0,31075,0.37,2004,0.38,0.00874474632195207,17,0.39,0.36,0.030000000000000027,-0.05479999999999996,0,0,0,0.058823529411764705,0.0,0.0,0.5294117647058824,0.0,0.0,0.23529411764705882,0.0,0.0,0.17647058823529413
GENZ02004,GENZ,0,52331,0.37,2004,0.38,0.00874474632195207,17,0.39,0.36,0.030000000000000027,-0.05479999999999996,0,0,0,0.058823529411764705,0.0,0.0,0.5294117647058824,0.0,0.0,0.23529411764705882,0.0,0.0,0.17647058823529413
GENZ02004,GENZ,0,58263,0.36,2004,0.38,0.00874474632195207,17,0.39,0.36,0.030000000000000027,-0.05479999999999996,0,0,0,0.058823529411764705,0.0,0.0,0.5294117647058824,0.0,0.0,0.23529411764705882,0.0,0.0,0.17647058823529413
GENZ02004,GENZ,0,30721,0.39,2004,0.38,0.00874474632195207,17,0.39,0.36,0.030000000000000027,-0.05479999999999996,0,0,0,0.058823529411764705,0.0,0.0,0.5294117647058824,0.0,0.0,0.23529411764705882,0.0,0.0,0.17647058823529413
GENZ02004,GENZ,0,81019,0.37,2004,0.38,0.00874474632195207,17,0.39,0.36,0.030000000000000027,-0.05479999999999996,0,0,0,0.058823529411764705,0.0,0.0,0.5294117647058824,0.0,0.0,0.23529411764705882,0.0,0.0,0.17647058823529413
GENZ02004,GENZ,0,53410,0.37,2004,0.38,0.00874474632195207,17,0.39,0.36,0.030000000000000027,-0.05479999999999996,0,0,0,0.058823529411764705,0.0,0.0,0.5294117647058824,0.0,0.0,0.23529411764705882,0.0,0.0,0.17647058823529413
GENZ02004,GENZ,0,86519,0.38,2004,0.38,0.00874474632195207,17,0.39,0.36,0.030000000000000027,-0.05479999999999996,0,0,0,0.058823529411764705,0.0,0.0,0.5294117647058824,0.0,0.0,0.23529411764705882,0.0,0.0,0.17647058823529413
GENZ02004,GENZ,0,86820,0.38,2004,0.38,0.00874474632195207,17,0.39,0.36,0.030000000000000027,-0.05479999999999996,0,0,0,0.058823529411764705,0.0,0.0,0.5294117647058824,0.0,0.0,0.23529411764705882,0.0,0.0,0.17647058823529413
GENZ02004,GENZ,0,77835,0.38,2004,0.38,0.00874474632195207,17,0.39,0.36,0.030000000000000027,-0.05479999999999996,0,0,0,0.058823529411764705,0.0,0.0,0.5294117647058824,0.0,0.0,0.23529411764705882,0.0,0.0,0.17647058823529413
GENZ02004,GENZ,0,79307,0.37,2004,0.38,0.00874474632195207,17,0.39,0.36,0.030000000000000027,-0.05479999999999996,0,0,0,0.058823529411764705,0.0,0.0,0.5294117647058824,0.0,0.0,0.23529411764705882,0.0,0.0,0.17647058823529413
GENZ02004,GENZ,0,81019,0.37,2004,0.38,0.00874474632195207,17,0.39,0.36,0.030000000000000027,-0.05479999999999996,0,0,0,0.058823529411764705,0.0,0.0,0.5294117647058824,0.0,0.0,0.23529411764705882,0.0,0.0,0.17647058823529413
GENZ02006,GENZ,0,32444,0.49,2006,0.6,0.11372481406154658,3,0.65,0.43,0.22000000000000003,-0.006199999999999983,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
GENZ02006,GENZ,0,30721,0.65,2006,0.6,0.11372481406154658,3,0.65,0.43,0.22000000000000003,-0.006199999999999983,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
GENZ02006,GENZ,0,80683,0.43,2006,0.6,0.11372481406154658,3,0.65,0.43,0.22000000000000003,-0.006199999999999983,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
GENZ02007,GENZ,0,32444,0.58,2007,0.77,0.0629152869605896,4,0.72,0.58,0.14,-0.0817,1,0,0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25
GENZ02007,GENZ,0,112204,0.72,2007,0.77,0.0629152869605896,4,0.72,0.58,0.14,-0.0817,1,0,0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25
GENZ02007,GENZ,0,81019,0.61,2007,0.77,0.0629152869605896,4,0.72,0.58,0.14,-0.0817,1,0,0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25
GENZ02007,GENZ,0,32444,0.6,2007,0.77,0.0629152869605896,4,0.72,0.58,0.14,-0.0817,1,0,0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25
GENZ02008,GENZ,0,32444,0.77,2008,0.91,0.21110818711425347,4,1.2,0.76,0.43999999999999995,-0.03590000000000004,0,0,0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
GENZ02008,GENZ,0,81019,0.81,2008,0.91,0.21110818711425347,4,1.2,0.76,0.43999999999999995,-0.03590000000000004,0,0,0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
GENZ02008,GENZ,0,32444,0.76,2008,0.91,0.21110818711425347,4,1.2,0.76,0.43999999999999995,-0.03590000000000004,0,0,0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
GENZ02008,GENZ,0,82671,1.2,2008,0.91,0.21110818711425347,4,1.2,0.76,0.43999999999999995,-0.03590000000000004,0,0,0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
GENZ02009,GENZ,0,59394,0.93,2009,1.04,0.21514065166769392,6,0.93,0.425,0.5050000000000001,-0.028299999999999992,0,0,0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.5
GENZ02009,GENZ,0,59394,0.92,2009,1.04,0.21514065166769392,6,0.93,0.425,0.5050000000000001,-0.028299999999999992,0,0,0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.5
GENZ02009,GENZ,0,130067,0.425,2009,1.04,0.21514065166769392,6,0.93,0.425,0.5050000000000001,-0.028299999999999992,0,0,0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.5
GENZ02009,GENZ,0,59394,0.9,2009,1.04,0.21514065166769392,6,0.93,0.425,0.5050000000000001,-0.028299999999999992,0,0,0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.5
GENZ02009,GENZ,0,109159,0.77,2009,1.04,0.21514065166769392,6,0.93,0.425,0.5050000000000001,-0.028299999999999992,0,0,0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.5
GENZ02009,GENZ,0,130189,0.546,2009,1.04,0.21514065166769392,6,0.93,0.425,0.5050000000000001,-0.028299999999999992,0,0,0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.5
GENZ02010,GENZ,0,126523,0.28,2010,0.31,0.0535723809439155,5,0.3,0.19,0.10999999999999999,0.020999999999999908,0,0,0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2
GENZ02010,GENZ,0,126150,0.3,2010,0.31,0.0535723809439155,5,0.3,0.19,0.10999999999999999,0.020999999999999908,0,0,0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2
GENZ02010,GENZ,0,126150,0.28,2010,0.31,0.0535723809439155,5,0.3,0.19,0.10999999999999999,0.020999999999999908,0,0,0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2
GENZ02010,GENZ,0,126523,0.19,2010,0.31,0.0535723809439155,5,0.3,0.19,0.10999999999999999,0.020999999999999908,0,0,0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2
GENZ02010,GENZ,0,126523,0.19,2010,0.31,0.0535723809439155,5,0.3,0.19,0.10999999999999999,0.020999999999999908,0,0,0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2
GENZ11998,GENZ,1,913,0.175,1998,0.155,,1,0.175,0.175,0.0,0.0394000000000001,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GENZ12002,GENZ,1,78784,0.34,2002,0.21,0.04358898943540673,3,0.34,0.26,0.08000000000000002,-0.0514,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
GENZ12002,GENZ,1,53410,0.33,2002,0.21,0.04358898943540673,3,0.34,0.26,0.08000000000000002,-0.0514,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
GENZ12002,GENZ,1,48365,0.26,2002,0.21,0.04358898943540673,3,0.34,0.26,0.08000000000000002,-0.0514,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
GENZ12004,GENZ,1,51164,0.39,2004,0.37,0.00966091783079293,10,0.42,0.39,0.02999999999999997,-0.021399999999999975,0,0,0,0.2,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.0,0.1
GENZ12004,GENZ,1,79991,0.41,2004,0.37,0.00966091783079293,10,0.42,0.39,0.02999999999999997,-0.021399999999999975,0,0,0,0.2,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.0,0.1
GENZ12004,GENZ,1,58263,0.4,2004,0.37,0.00966091783079293,10,0.42,0.39,0.02999999999999997,-0.021399999999999975,0,0,0,0.2,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.0,0.1
GENZ12004,GENZ,1,81019,0.39,2004,0.37,0.00966091783079293,10,0.42,0.39,0.02999999999999997,-0.021399999999999975,0,0,0,0.2,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.0,0.1
GENZ12004,GENZ,1,53410,0.4,2004,0.37,0.00966091783079293,10,0.42,0.39,0.02999999999999997,-0.021399999999999975,0,0,0,0.2,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.0,0.1
GENZ12004,GENZ,1,86820,0.41,2004,0.37,0.00966091783079293,10,0.42,0.39,0.02999999999999997,-0.021399999999999975,0,0,0,0.2,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.0,0.1
GENZ12004,GENZ,1,108120,0.42,2004,0.37,0.00966091783079293,10,0.42,0.39,0.02999999999999997,-0.021399999999999975,0,0,0,0.2,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.0,0.1
GENZ12004,GENZ,1,81019,0.4,2004,0.37,0.00966091783079293,10,0.42,0.39,0.02999999999999997,-0.021399999999999975,0,0,0,0.2,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.0,0.1
GENZ12004,GENZ,1,78784,0.41,2004,0.37,0.00966091783079293,10,0.42,0.39,0.02999999999999997,-0.021399999999999975,0,0,0,0.2,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.0,0.1
GENZ12004,GENZ,1,73433,0.41,2004,0.37,0.00966091783079293,10,0.42,0.39,0.02999999999999997,-0.021399999999999975,0,0,0,0.2,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.0,0.1
GENZ12006,GENZ,1,81019,0.64,2006,0.59,0.0706163342766153,6,0.64,0.42,0.22000000000000003,-0.028699999999999948,0,0,0,0.16666666666666666,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.16666666666666666
GENZ12006,GENZ,1,85802,0.54,2006,0.59,0.0706163342766153,6,0.64,0.42,0.22000000000000003,-0.028699999999999948,0,0,0,0.16666666666666666,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.16666666666666666
GENZ12006,GENZ,1,108917,0.55,2006,0.59,0.0706163342766153,6,0.64,0.42,0.22000000000000003,-0.028699999999999948,0,0,0,0.16666666666666666,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.16666666666666666
GENZ12006,GENZ,1,81019,0.56,2006,0.59,0.0706163342766153,6,0.64,0.42,0.22000000000000003,-0.028699999999999948,0,0,0,0.16666666666666666,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.16666666666666666
GENZ12006,GENZ,1,80683,0.42,2006,0.59,0.0706163342766153,6,0.64,0.42,0.22000000000000003,-0.028699999999999948,0,0,0,0.16666666666666666,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.16666666666666666
GENZ12006,GENZ,1,85802,0.55,2006,0.59,0.0706163342766153,6,0.64,0.42,0.22000000000000003,-0.028699999999999948,0,0,0,0.16666666666666666,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.16666666666666666
GENZ12007,GENZ,1,32444,0.67,2007,0.78,0.1265569700437975,6,0.85,0.53,0.31999999999999995,0.00770000000000004,1,0,0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
GENZ12007,GENZ,1,86820,0.84,2007,0.78,0.1265569700437975,6,0.85,0.53,0.31999999999999995,0.00770000000000004,1,0,0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
GENZ12007,GENZ,1,108120,0.81,2007,0.78,0.1265569700437975,6,0.85,0.53,0.31999999999999995,0.00770000000000004,1,0,0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
GENZ12007,GENZ,1,81748,0.81,2007,0.78,0.1265569700437975,6,0.85,0.53,0.31999999999999995,0.00770000000000004,1,0,0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
GENZ12007,GENZ,1,81748,0.85,2007,0.78,0.1265569700437975,6,0.85,0.53,0.31999999999999995,0.00770000000000004,1,0,0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
GENZ12007,GENZ,1,80683,0.53,2007,0.78,0.1265569700437975,6,0.85,0.53,0.31999999999999995,0.00770000000000004,1,0,0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
GENZ12008,GENZ,1,32444,0.79,2008,0.95,0.03049590136395382,5,0.87,0.79,0.07999999999999996,-0.060699999999999976,0,0,0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.2
GENZ12008,GENZ,1,81019,0.84,2008,0.95,0.03049590136395382,5,0.87,0.79,0.07999999999999996,-0.060699999999999976,0,0,0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.2
GENZ12008,GENZ,1,32444,0.82,2008,0.95,0.03049590136395382,5,0.87,0.79,0.07999999999999996,-0.060699999999999976,0,0,0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.2
GENZ12008,GENZ,1,75514,0.87,2008,0.95,0.03049590136395382,5,0.87,0.79,0.07999999999999996,-0.060699999999999976,0,0,0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.2
GENZ12008,GENZ,1,75514,0.85,2008,0.95,0.03049590136395382,5,0.87,0.79,0.07999999999999996,-0.060699999999999976,0,0,0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.2
GENZ12009,GENZ,1,108917,1.11,2009,0.82,0.18965612155805694,9,1.12,0.71,0.41000000000000014,0.07990000000000008,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
GENZ12009,GENZ,1,109159,0.71,2009,0.82,0.18965612155805694,9,1.12,0.71,0.41000000000000014,0.07990000000000008,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
GENZ12009,GENZ,1,108936,1.12,2009,0.82,0.18965612155805694,9,1.12,0.71,0.41000000000000014,0.07990000000000008,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
GENZ12009,GENZ,1,92096,1.09,2009,0.82,0.18965612155805694,9,1.12,0.71,0.41000000000000014,0.07990000000000008,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
GENZ12009,GENZ,1,108120,1.09,2009,0.82,0.18965612155805694,9,1.12,0.71,0.41000000000000014,0.07990000000000008,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
GENZ12009,GENZ,1,83335,1.09,2009,0.82,0.18965612155805694,9,1.12,0.71,0.41000000000000014,0.07990000000000008,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
GENZ12009,GENZ,1,59394,0.71,2009,0.82,0.18965612155805694,9,1.12,0.71,0.41000000000000014,0.07990000000000008,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
GENZ12009,GENZ,1,81375,1.09,2009,0.82,0.18965612155805694,9,1.12,0.71,0.41000000000000014,0.07990000000000008,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
GENZ12009,GENZ,1,126523,0.74,2009,0.82,0.18965612155805694,9,1.12,0.71,0.41000000000000014,0.07990000000000008,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
